ds;Mixed_Models;Mixed_Models/BottomUp;Mixed_Models/TopDown_method-forecast_proportions;Mixed_Models/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;Mixed_Models/MinTrace_method-ols;Mixed_Models/MinTrace_method-wls_struct;Weekly_Sales
2012-10-19;45683,285;45683,285;44275,48;47044,0;45083,023;45607,004;46216,71
2012-10-26;46018,766;46018,766;44675,477;47124,46;45468,508;45982,53;45344,8
2012-09-07;2992,347;2992,347;2903,0918;2957,6526;2577,6985;2807,9578;3152,16
2012-09-14;2792,495;2792,495;2704,9832;2909,6943;2128,9277;2709,983;2460,36
2012-09-21;2792,4934;2792,4934;2682,719;2985,3958;1916,9647;2751,8467;3013,18
2012-09-28;2628,751;2628,751;2582,172;2828,2732;2042,4165;2753,6108;2549,08
2012-10-05;2771,4731;2771,4731;2782,1125;2828,5696;2733,514;2827,7588;3005,2
2012-10-12;2736,1675;2736,1675;2674,1125;2850,5269;2206,0728;2698,953;3038,84
2012-10-19;2876,1917;2876,1917;2787,5571;2961,861;2275,928;2799,9119;2989,92
2012-10-26;2751,7688;2751,7688;2671,4446;2817,8857;2201,512;2715,5332;3001,31
2012-09-07;1385,588;1385,588;1344,259;1369,523;970,93945;1201,1989;1379,16
2012-09-14;1319,9626;1319,9626;1278,5972;1375,3606;656,3953;1237,4503;1461,88
2012-09-21;1361,595;1361,595;1308,07;1455,6525;486,06622;1320,9484;1523,5
2012-09-28;1325,1631;1325,1631;1301,6825;1425,743;738,82855;1450,0228;1622,54
2012-10-05;1464,5696;1464,5696;1470,1919;1494,7418;1426,6105;1520,8553;1044,74
2012-10-12;1362,7476;1362,7476;1331,8411;1419,7041;832,6529;1325,5331;1232,04
2012-10-19;1359,7047;1359,7047;1317,8032;1400,2046;759,44116;1283,4249;1074,62
2012-10-26;1200,2964;1200,2964;1165,2598;1229,136;650,0396;1164,0609;1045,54
2012-09-07;17719,46;17719,46;16597,963;16909,904;16707,574;17229,842;19238,06
2012-09-14;16778,805;16778,805;15298,977;16456,793;15417,054;16333,802;16401,84
2012-09-21;16442,734;16442,734;15686,597;17456,434;15781,767;16499,229;17573,75
2012-09-28;16832,824;16832,824;16307,461;17861,69;16383,512;17017,158;17877,71
2012-10-05;19077,355;19077,355;17820,994;18118,576;18045,482;18627,361;19612,55
2012-10-12;18946,314;18946,314;17447,959;18599,021;17727,979;18552,662;21310,72
2012-10-19;20067,906;20067,906;18889,133;20070,26;19175,926;19836,787;20256,62
2012-10-26;22320,287;22320,287;21556,482;22738,148;21805,125;22295,87;23949,13
2012-09-07;11326,671;11326,671;10609,784;10809,185;10314,783;10837,052;12571,95
2012-09-14;10757,459;10757,459;9808,69;10551,006;9395,708;10312,456;11256,06
2012-09-21;10036,56;10036,56;9575,018;10655,315;9375,592;10093,055;9542,3
2012-09-28;9964,017;9964,017;9653,032;10573,043;9514,704;10148,35;10186,09
2012-10-05;11127,095;11127,095;10394,307;10567,875;10095,222;10677,101;11272,03
2012-10-12;10589,744;10589,744;9752,263;10395,63;9371,407;10196,093;11289,08
2012-10-19;10328,033;10328,033;9721,372;10329,244;9436,052;10096,914;9662,26
2012-10-26;10016,45;10016,45;9673,685;10203,97;9501,288;9992,032;8421,15
2012-09-07;12174,996;12174,996;11404,417;11618,752;11163,108;11685,377;12503,7
2012-09-14;11364,176;11364,176;10361,897;11146,079;10002,425;10919,173;10784,77
2012-09-21;11056,586;11056,586;10548,137;11738,227;10395,618;11113,081;10686,89
2012-09-28;10691,818;10691,818;10358,119;11345,329;10242,506;10876,151;12485,78
2012-10-05;13015,345;13015,345;12158,203;12361,227;11983,472;12565,351;12967,37
2012-10-12;12434,241;12434,241;11450,889;12206,317;11215,904;12040,59;12699,13
2012-10-19;12866,425;12866,425;12110,661;12867,933;11974,443;12635,306;15335,79
2012-10-26;13119,932;13119,932;12670,965;13365,552;12604,77;13095,514;12248,0
2012-09-07;5875,364;5875,364;5503,5005;5606,9336;4863,4766;5385,745;6619,12
2012-09-14;5761,72;5761,72;5253,558;5651,1436;4399,9688;5316,7173;5345,76
2012-09-21;5303,892;5303,892;5059,9863;5630,8784;4642,925;5360,3867;5638,21
2012-09-28;5403,1987;5403,1987;5234,561;5733,4556;4953,8857;5587,5317;5068,96
2012-10-05;5582,635;5582,635;5214,9834;5302,066;4550,762;5132,641;5123,42
2012-10-12;5522,2725;5522,2725;5085,548;5421,0474;4303,9355;5128,6206;4717,03
2012-10-19;4655,635;4655,635;4382,1665;4656,1807;3763,6533;4424,515;3646,19
2012-10-26;4239,142;4239,142;4094,0776;4318,504;3723,98;4214,7236;3722,16
2012-09-07;25351,018;25351,018;23746,502;24192,795;24339,13;24861,398;24028,16
2012-09-14;23858,652;23858,652;21754,408;23400,768;22496,9;23413,65;23147,76
2012-09-21;22522,914;22522,914;21487,174;23911,457;21861,947;22579,408;20749,55
2012-09-28;22244,07;22244,07;21549,818;23603,684;21794,758;22428,404;21548,55
2012-10-05;24411,807;24411,807;22804,139;23184,934;23379,934;23961,812;24053,71
2012-10-12;24244,89;24244,89;22327,502;23800,473;23026,555;23851,238;23128,32
2012-10-19;22902,48;22902,48;21557,207;22905,166;22010,5;22671,361;20879,98
2012-10-26;22119,766;22119,766;21362,82;22533,871;21604,604;22095,348;21404,9
2012-09-07;10134,32;10134,32;9492,899;9671,31;9122,433;9644,701;10675,47
2012-09-14;9522,122;9522,122;8682,307;9339,378;8160,3706;9077,119;11186,41
2012-09-21;9404,331;9404,331;8971,862;9984,11;8743,363;9460,826;10224,75
2012-09-28;9740,917;9740,917;9436,896;10336,307;9291,6045;9925,25;10023,88
2012-10-05;10446,275;10446,275;9758,324;9921,272;9414,402;9996,281;10620,09
2012-10-12;10893,99;10893,99;10032,447;10694,3;9675,653;10500,339;12403,13
2012-10-19;10045,202;10045,202;9455,154;10046,38;9153,221;9814,083;11253,81
2012-10-26;10320,427;10320,427;9967,259;10513,637;9805,265;10296,009;9983,27
2012-09-07;9917,117;9917,117;9289,443;9464,03;8905,2295;9427,498;9146,98
2012-09-14;8786,528;8786,528;8011,5894;8617,901;7424,777;8341,525;8500,66
2012-09-21;8294,222;8294,222;7912,8022;8805,5625;7633,2544;8350,717;6150,98
2012-09-28;7745,9688;7745,9688;7504,212;8219,422;7296,656;7930,302;4319,61
2012-10-05;8049,721;8049,721;7519,597;7645,163;7017,8486;7599,7275;4270,45
2012-10-12;7834,1904;7834,1904;7214,6294;7690,587;6615,8535;7440,5386;3949,63
2012-10-19;6981,9873;6981,9873;6571,8706;6982,8057;6090,006;6750,8677;5206,59
2012-10-26;6562,8594;6562,8594;6338,277;6685,7236;6047,6973;6538,441;3929,43
2012-09-07;7896,8667;7896,8667;7397,059;7536,079;6884,9795;7407,248;8646,76
2012-09-14;7797,6904;7797,6904;7109,963;7648,0405;6435,939;7352,6875;8468,88
2012-09-21;7797,1655;7797,1655;7438,604;8277,862;7136,198;7853,66;8536,24
2012-09-28;7661,0083;7661,0083;7421,9033;8129,2686;7211,6953;7845,3413;7977,77
2012-10-05;8013,6904;8013,6904;7485,9395;7610,943;6981,818;7563,697;9046,35
2012-10-12;7769,011;7769,011;7154,605;7626,602;6550,6743;7375,3594;9454,05
2012-10-19;8188,931;8188,931;7707,92;8189,8916;7296,9497;7957,8115;8297,76
2012-10-26;7947,102;7947,102;7675,1504;8095,881;7431,94;7922,6836;8358,99
2012-09-07;1179,8146;1179,8146;1105,1418;1125,912;167,92715;690,19586;1319,19
2012-09-14;1339,7014;1339,7014;1221,5448;1313,9905;0,0;894,6986;1679,1
2012-09-21;1177,764;1177,764;1123,6033;1250,3734;516,79675;1234,2588;1115,62
2012-09-28;1112,7493;1112,7493;1078,0195;1180,7633;663,4365;1297,0825;1519,99
2012-10-05;1202,1924;1202,1924;1123,0205;1141,7733;170,31967;752,1986;1392,11
2012-10-12;1157,5946;1157,5946;1066,0471;1136,3755;0,0;763,9428;1856,72
2012-10-19;1141,5226;1141,5226;1074,4705;1141,6564;249,54114;910,4031;1552,42
2012-10-26;1137,0125;1137,0125;1098,1035;1158,2986;621,8503;1112,5941;1597,03
2012-09-07;31483,168;31483,168;29490,537;30044,783;30471,281;30993,549;28406,66
2012-09-14;29433,418;29433,418;26837,5;28868,545;28071,666;28988,416;27593,96
2012-09-21;28522,992;28522,992;27211,33;30281,441;27862,025;28579,486;25600,24
2012-09-28;28324,19;28324,19;27440,172;30055,436;27874,877;28508,523;25494,93
2012-10-05;30008,39;30008,39;28032,152;28500,246;28976,518;29558,396;28031,03
2012-10-12;29732,947;29732,947;27381,541;29187,932;28514,611;29339,295;27860,39
2012-10-19;28724,586;28724,586;27037,326;28727,953;27832,605;28493,467;25942,41
2012-10-26;28484,668;28484,668;27509,914;29017,934;27969,506;28460,25;26726,13
2012-09-07;4349,293;4349,293;4074,0178;4150,585;3337,4055;3859,6743;3820,03
2012-09-14;3812,0923;3812,0923;3475,88;3738,9321;2450,341;3367,0896;3936,23
2012-09-21;3485,3757;3485,3757;3325,097;3700,25;2824,4084;3541,8706;3637,15
2012-09-28;3662,949;3662,949;3548,626;3886,8376;3213,6362;3847,2822;3883,41
2012-10-05;4023,9517;4023,9517;3758,9495;3821,7183;2992,0789;3573,9578;4254,46
2012-10-12;3715,6306;3715,6306;3421,7827;3647,5217;2497,294;3321,9788;2858,97
2012-10-19;3600,7134;3600,7134;3389,2104;3601,1355;2708,732;3369,594;2709,32
2012-10-26;3336,155;3336,155;3221,991;3398,6116;2820,993;3311,7368;2702,27
2012-09-07;6616,3486;6616,3486;6197,5874;6314,0645;5604,4614;6126,73;6607,25
2012-09-14;6136,708;6136,708;5595,473;6018,9346;4774,9565;5691,705;6571,69
2012-09-21;5916,5757;5916,5757;5644,4956;6281,334;5255,6084;5973,0703;5358,32
2012-09-28;5878,578;5878,578;5695,1035;6237,8916;5429,265;6062,911;5646,79
2012-10-05;6164,645;6164,645;5758,665;5854,826;5132,7725;5714,6514;5256,58
2012-10-12;6223,3276;6223,3276;5731,1606;6109,252;5004,9907;5829,676;5619,55
2012-10-19;5828,3374;5828,3374;5485,986;5829,021;4936,356;5597,218;5165,81
2012-10-26;5712,112;5712,112;5516,6416;5819,0493;5196,9497;5687,6934;5651,55
2012-09-07;7021,136;7021,136;6576,755;6700,359;6009,249;6531,5176;6694,24
2012-09-14;6932,524;6932,524;6321,101;6799,4775;5570,7725;6487,521;6714,29
2012-09-21;6608,5767;6608,5767;6304,674;7015,997;5947,6094;6665,0713;7162,47
2012-09-28;6866,853;6866,853;6652,534;7286,5723;6417,54;7051,186;7010,63
2012-10-05;7232,325;7232,325;6756,0317;6868,847;6200,4526;6782,3315;6869,3
2012-10-12;7235,9326;7235,9326;6663,684;7103,2954;6017,5957;6842,281;7609,85
2012-10-19;7141,997;7141,997;6722,4814;7142,8345;6250,0156;6910,8774;7013,49
2012-10-26;6786,7295;6786,7295;6554,486;6913,785;6271,5674;6762,311;5897,86
2012-09-07;13826,432;13826,432;12951,331;13194,737;12814,544;13336,8125;13818,03
2012-09-14;13670,265;13670,265;12464,598;13407,91;12308,514;13225,262;12889,46
2012-09-21;13269,776;13269,776;12659,551;14087,861;12608,809;13326,271;13299,17
2012-09-28;12425,343;12425,343;12037,539;13184,811;11976,03;12609,676;16080,14
2012-10-05;14353,33;14353,33;13408,074;13631,969;13321,457;13903,336;16230,74
2012-10-12;13659,29;13659,29;12579,056;13408,91;12440,953;13265,639;15729,37
2012-10-19;14331,095;14331,095;13489,298;14332,775;13439,113;14099,976;14165,29
2012-10-26;14592,429;14592,429;14093,072;14865,616;14077,267;14568,011;14525,28
2012-09-07;3814,2876;3814,2876;3572,874;3640,0227;2802,4001;3324,669;2686,32
2012-09-14;2888,1975;2888,1975;2633,4692;2832,7683;1526,4463;2443,1948;2013,02
2012-09-21;2699,4565;2699,4565;2575,3188;2865,8784;2038,4893;2755,9514;2041,6
2012-09-28;2310,836;2310,836;2238,7131;2452,08;1861,5232;2495,1692;2120,06
2012-10-05;2698,4834;2698,4834;2520,7715;2562,8645;1666,6107;2248,4895;2539,14
2012-10-12;2747,5845;2747,5845;2530,294;2697,2202;1529,2478;2353,9326;3344,43
2012-10-19;3063,135;3063,135;2883,209;3063,4941;2171,1536;2832,0156;2211,58
2012-10-26;3130,105;3130,105;3022,992;3188,704;2614,9429;3105,6868;2707,95
2012-09-07;7704,087;7704,087;7216,4805;7352,1074;6692,1997;7214,4683;7526,23
2012-09-14;6647,503;6647,503;6061,218;6519,927;5285,7515;6202,5;6086,08
2012-09-21;6439,7344;6439,7344;6143,596;6836,745;5778,767;6496,229;6586,73
2012-09-28;6441,092;6441,092;6240,061;6834,7876;5991,779;6625,425;6826,46
2012-10-05;7410,897;7410,897;6922,8433;7038,4443;6379,0244;6960,9033;8537,24
2012-10-12;6997,602;6997,602;6444,2017;6869,3335;5779,265;6603,95;6503,2
2012-10-19;7010,1255;7010,1255;6598,3564;7010,9473;6118,144;6779,006;6272,36
2012-10-26;7156,9424;7156,9424;6912,03;7290,9287;6641,7803;7132,524;5442,85
2012-09-07;3951,7625;3951,7625;3701,648;3771,2166;2939,875;3462,1438;3694,95
2012-09-14;4176,2446;4176,2446;3807,9153;4096,0957;2814,4934;3731,242;4243,67
2012-09-21;3781,0176;3781,0176;3607,143;4014,1182;3120,0503;3837,5125;4682,54
2012-09-28;3651,9844;3651,9844;3538,0034;3875,203;3202,6716;3836,3176;4004,91
2012-10-05;3550,787;3550,787;3316,9458;3372,3337;2518,9143;3100,7932;4968,8
2012-10-12;3590,5583;3590,5583;3306,6018;3524,742;2372,2217;3196,9065;4535,91
2012-10-19;3823,4597;3823,4597;3598,8728;3823,908;2931,4783;3592,3403;3846,43
2012-10-26;3935,6135;3935,6135;3800,9358;4009,2927;3420,4514;3911,1953;3817,41
2012-09-07;867,58936;867,58936;812,678;827,9515;0,0;377,97064;999,16
2012-09-14;803,31024;803,31024;732,46124;787,89343;0,0;358,30743;938,11
2012-09-21;824,808;824,808;786,8783;875,6576;163,84068;881,30273;1008,32
2012-09-28;807,11633;807,11633;781,92566;856,44934;357,8036;991,4496;1210,38
2012-10-05;947,8606;947,8606;885,4381;900,2236;0,0;497,86682;1115,43
2012-10-12;924,77704;924,77704;851,6417;907,8255;0,0;531,12524;1348,81
2012-10-19;944,4802;944,4802;889,0022;944,591;52,49878;713,3607;1579,59
2012-10-26;982,56726;982,56726;948,94354;1000,9621;467,40512;958,1489;1594,85
2012-09-07;243,2575;243,2575;227,86128;232,14369;0,0;0,0;308,53
2012-09-14;265,67978;265,67978;242,2478;260,58096;0,0;0,0;249,7
2012-09-21;293,90042;293,90042;280,38507;312,01944;0,0;350,39517;440,67
2012-09-28;216,31146;216,31146;209,56023;229,53297;0,0;400,6447;473,24
2012-10-05;230,35057;230,35057;215,18056;218,77374;0,0;0,0;435,51
2012-10-12;258,29767;258,29767;237,87039;253,56297;0,0;0,0;759,86
2012-10-19;224,3672;224,3672;211,18805;224,39351;0,0;0,0;566,39
2012-10-26;181,27893;181,27893;175,07552;184,67268;0,0;156,86063;708,67
2012-09-07;3261,9885;3261,9885;3055,531;3112,9568;2250,101;2772,3699;3343,73
2012-09-14;3078,8792;3078,8792;2807,3333;3019,7905;1717,1279;2633,8765;3160,64
2012-09-21;3049,8083;3049,8083;2909,5593;3237,8298;2388,841;3106,3032;2520,25
2012-09-28;3116,517;3116,517;3019,2485;3307,0066;2667,2043;3300,8503;3694,57
2012-10-05;3243,0227;3243,0227;3029,4497;3080,0369;2211,15;2793,0288;3993,58
2012-10-12;3116,9736;3116,9736;2870,4702;3059,8384;1898,637;2723,3218;3983,46
2012-10-19;3519,0518;3519,0518;3312,3455;3519,4644;2627,0703;3287,9324;3920,77
2012-10-26;3659,1013;3659,1013;3533,886;3727,604;3143,9392;3634,683;3821,2
2012-09-07;14767,152;14767,152;13832,511;14092,4795;13755,265;14277,533;12883,59
2012-09-14;13597,19;13597,19;12397,969;13336,238;12235,439;13152,1875;7766,0
2012-09-21;10784,432;10784,432;10288,497;11449,295;10123,464;10840,927;6763,36
2012-09-28;9281,652;9281,652;8991,966;9848,97;8832,34;9465,985;5581,58
2012-10-05;8409,765;8409,765;7855,9297;7987,1113;7377,892;7959,771;6652,09
2012-10-12;8128,98;8128,98;7486,106;7979,9727;6910,643;7735,328;5739,1
2012-10-19;7511,957;7511,957;7070,7104;7512,838;6619,9756;7280,8374;6488,26
2012-10-26;6953,4233;6953,4233;6715,475;7083,5996;6438,261;6929,005;5584,94
2012-09-07;2504,4177;2504,4177;2345,9082;2389,9973;1492,5303;2014,7991;2710,92
2012-09-14;2280,6396;2280,6396;2079,4956;2236,8706;918,8884;1835,6368;2116,28
2012-09-21;2028,3004;2028,3004;1935,0267;2153,3457;1367,3331;2084,7952;1784,38
2012-09-28;2087,535;2087,535;2022,3815;2215,1304;1638,2222;2271,8682;1510,0
2012-10-05;2257,1533;2257,1533;2108,5059;2143,7146;1225,2806;1807,1595;2831,32
2012-10-12;2140,176;2140,176;1970,9219;2100,9458;921,83936;1746,5243;1800,82
2012-10-19;2219,3586;2219,3586;2088,9954;2219,6187;1327,3772;1988,2391;2402,52
2012-10-26;2335,7324;2335,7324;2255,8032;2379,46;1820,5703;2311,3142;2287,9
2012-09-07;1141,9348;1141,9348;1069,6595;1089,7627;130,0474;652,3161;1455,43
2012-09-14;969,0778;969,0778;883,60876;950,4797;0,0;524,075;934,56
2012-09-21;869,6512;869,6512;829,65924;923,2654;208,68388;926,14594;1150,09
2012-09-28;992,35724;992,35724;961,3851;1053,0126;543,0445;1176,6904;1400,2
2012-10-05;1287,7577;1287,7577;1202,9509;1223,0383;255,88498;837,7639;1508,0
2012-10-12;1084,2214;1084,2214;998,4766;1064,3473;0,0;690,56964;1629,64
2012-10-19;1217,281;1217,281;1145,7789;1217,4237;325,29956;986,1615;1437,66
2012-10-26;1180,7084;1180,7084;1140,3042;1202,8126;665,5462;1156,29;1335,68
2012-09-07;3794,6982;3794,6982;3554,5247;3621,3281;2782,8108;3305,0796;4607,13
2012-09-14;3969,1453;3969,1453;3619,0815;3892,971;2607,394;3524,1426;2585,87
2012-09-21;3706,7166;3706,7166;3536,259;3935,2363;3045,7493;3763,2114;3095,46
2012-09-28;3532,4697;3532,4697;3422,219;3748,3833;3083,157;3716,803;3155,56
2012-10-05;3746,0422;3746,0422;3499,3423;3557,776;2714,1694;3296,0483;3296,02
2012-10-12;3861,6924;3861,6924;3556,2935;3790,906;2643,3557;3468,0405;3581,32
2012-10-19;3464,0632;3464,0632;3260,587;3464,4692;2572,0818;3232,9438;2884,04
2012-10-26;3553,7502;3553,7502;3432,14;3620,2805;3038,5881;3529,332;3695,64
2012-09-07;4542,9985;4542,9985;4255,4634;4335,4404;3531,111;4053,38;3415,62
2012-09-14;3886,0205;3886,0205;3543,288;3811,4414;2524,2693;3441,0178;2933,63
2012-09-21;3468,156;3468,156;3308,669;3681,9688;2807,1887;3524,651;2520,07
2012-09-28;3381,064;3381,064;3275,5388;3587,7231;2931,7512;3565,3972;2357,82
2012-10-05;3534,878;3534,878;3302,0842;3357,224;2503,0051;3084,884;3021,76
2012-10-12;3223,7168;3223,7168;2968,7717;3164,6248;2005,3801;2830,065;3657,0
2012-10-19;3319,4329;3319,4329;3124,4521;3319,822;2427,4514;3088,3135;2826,03
2012-10-26;3294,169;3294,169;3181,4417;3355,8396;2779,0068;3269,7507;3145,38
2012-09-07;8665,036;8665,036;8116,609;8269,153;7653,149;8175,4175;7265,8
2012-09-14;7699,4277;7699,4277;7020,3667;7551,663;6337,6763;7254,425;7313,77
2012-09-21;7572,98;7572,98;7224,7275;8039,856;6912,0127;7629,4746;7976,09
2012-09-28;7121,1006;7121,1006;6898,846;7556,36;6671,7876;7305,4336;9259,04
2012-10-05;7228,612;7228,612;6752,563;6865,3203;6196,7393;6778,618;8655,72
2012-10-12;7289,5;7289,5;6713,015;7155,8804;6071,163;6895,848;9335,58
2012-10-19;7305,6235;7305,6235;6876,497;7306,48;6413,642;7074,504;7875,33
2012-10-26;7189,1367;7189,1367;6943,1226;7323,7256;6673,9746;7164,7183;7763,88
2012-09-07;1345,0814;1345,0814;1259,9486;1283,628;333,194;855,4627;1878,15
2012-09-14;1588,8687;1588,8687;1448,7363;1558,3757;227,11743;1143,8658;1512,41
2012-09-21;1646,0995;1646,0995;1570,4017;1747,5818;985,1322;1702,5942;2378,17
2012-09-28;1604,6406;1604,6406;1554,5587;1702,7203;1155,3279;1788,9739;2016,93
2012-10-05;1773,0747;1773,0747;1656,3069;1683,9645;741,20197;1323,0809;2327,24
2012-10-12;1577,5164;1577,5164;1452,7598;1548,5999;359,1797;1183,8646;1554,39
2012-10-19;1416,9281;1416,9281;1333,699;1417,0941;524,94666;1185,8086;2151,12
2012-10-26;1508,3495;1508,3495;1456,7334;1536,5875;993,1873;1483,9312;1754,69
2012-09-07;372,83038;372,83038;349,23325;355,79672;0,0;0,0;769,03
2012-09-14;261,35754;261,35754;238,30678;256,34167;0,0;0,0;493,06
2012-09-21;344,1784;344,1784;328,35095;365,3971;0,0;400,67316;521,78
2012-09-28;338,38663;338,38663;327,82535;359,06967;0,0;522,71985;926,81
2012-10-05;360,2803;360,2803;336,5536;342,17355;0,0;0,0;795,18
2012-10-12;245,95178;245,95178;226,50087;241,44339;0,0;0,0;923,93
2012-10-19;396,72653;396,72653;373,42313;396,77304;0,0;165,60704;894,13
2012-10-26;199,58736;199,58736;192,75742;203,32385;0,0;175,16905;880,43
2012-09-07;100321,52;100321,52;93971,984;95738,09;99309,63;99831,91;92455,36
2012-09-14;99079,49;99079,49;90341,055;97178,0;97717,74;98634,49;96869,79
2012-09-21;99014,04;99014,04;94460,77;105118,28;98353,07;99070,53;97836,24
2012-09-28;103892,34;103892,34;100649,8;110242,5;103443,03;104076,68;100603,81
2012-10-05;105018,1;105018,1;98102,01;99740,164;103986,23;104568,11;116015,32
2012-10-12;101115,58;101115,58;93118,93;99262,09;99897,24;100721,93;98631,39
2012-10-19;101070,26;101070,26;95133,47;101082,11;100178,27;100839,14;110440,94
2012-10-26;98483,25;98483,25;95113,125;100326,97;97968,086;98458,83;86813,55
2012-09-07;28040,383;28040,383;26265,654;26759,29;27028,496;27550,764;27672,58
2012-09-14;26390,645;26390,645;24063,086;25884,164;25028,893;25945,643;25100,08
2012-09-21;26074,95;26074,95;24875,863;27682,477;25413,982;26131,443;24469,65
2012-09-28;26370,062;26370,062;25547,035;27981,867;25920,75;26554,396;24386,29
2012-10-05;28133,973;28133,973;26281,176;26720,031;27102,1;27683,979;27239,15
2012-10-12;27677,28;27677,28;25488,443;27169,945;26458,943;27283,627;25485,85
2012-10-19;26407,305;26407,305;24856,16;26410,402;25515,324;26176,186;23878,36
2012-10-26;25814,555;25814,555;24931,174;26297,832;25299,393;25790,137;24704,77
2012-09-07;41028,984;41028,984;38432,18;39154,477;40017,098;40539,367;40376,46
2012-09-14;39933,53;39933,53;36411,543;39167,145;38571,78;39488,527;40222,95
2012-09-21;38292,043;38292,043;36531,14;40652,754;37631,074;38348,54;39813,26
2012-09-28;38567,11;38567,11;37363,402;40924,43;38117,797;38751,44;39795,83
2012-10-05;42693,87;42693,87;39882,215;40548,188;41662,0;42243,88;40291,18
2012-10-12;41547,43;41547,43;38261,684;40785,85;40329,094;41153,777;42396,2
2012-10-19;40248,79;40248,79;37884,605;40253,508;39356,81;40017,668;36699,87
2012-10-26;38343,98;38343,98;37031,84;39061,824;37828,816;38319,562;36454,82
2012-09-07;1149,6837;1149,6837;1076,918;1097,1576;137,7963;660,065;1040,35
2012-09-14;1115,2417;1115,2417;1016,88153;1093,8384;0,0;670,2389;745,97
2012-09-21;1225,7322;1225,7322;1169,3655;1301,2988;564,7649;1282,2269;599,5
2012-09-28;1199,0586;1199,0586;1161,6353;1272,348;749,74585;1383,3918;824,94
2012-10-05;1584,379;1584,379;1480,0378;1504,7522;552,5063;1134,3853;590,47
2012-10-12;1489,1136;1489,1136;1371,3483;1461,8176;270,77698;1095,4619;541,94
