ds;AutoARIMA;AutoARIMA/BottomUp;AutoARIMA/TopDown_method-forecast_proportions;AutoARIMA/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;AutoARIMA/MinTrace_method-ols;AutoARIMA/MinTrace_method-wls_struct
2012-12-14;37521,516;37521,516;52332,16;39225,0;42612,88;39567,664
2012-12-21;34461,34;34461,34;67136,15;38973,316;45801,285;38936,95
2012-11-02;102872,9;102872,9;105748,375;103801,484;103236,6;102778,55
2012-11-09;97863,49;97863,49;87594,984;86627,914;96257,97;96718,5
2012-11-16;113581,88;113581,88;96364,66;97328,914;111263,0;112152,016
2012-11-23;113363,81;113363,81;147891,48;103946,95;117870,18;114606,66
2012-11-30;114180,42;114180,42;120769,4;110781,97;114991,54;114416,734
2012-12-07;98344,66;98344,66;119431,03;98693,01;101230,234;99424,97
2012-12-14;101344,17;101344,17;141347,14;105945,22;106435,53;103390,32
2012-12-21;98950,22;98950,22;192770,69;111905,63;110290,164;103425,83
2012-11-02;25144,613;25144,613;25847,45;25371,584;25508,312;25050,262
2012-11-09;29895,387;29895,387;26758,559;26463,135;28289,863;28750,395
2012-11-16;24985,385;24985,385;21197,992;21410,107;22666,504;23555,518
2012-11-23;26301,225;26301,225;34311,89;24116,445;30807,59;27544,066
2012-11-30;24646,59;24646,59;26068,865;23913,012;25457,707;24882,904
2012-12-07;23823,654;23823,654;28931,754;23908,043;26709,23;24903,967
2012-12-14;23712,625;23712,625;33072,566;24789,186;28803,988;25758,773
2012-12-21;23195,365;23195,365;45188,246;26232,3;34535,312;27670,975
2012-11-02;50053,79;50053,79;51452,88;50505,6;50417,49;49959,438
2012-11-09;47412,72;47412,72;42437,85;41969,324;45807,195;46267,727
2012-11-16;45247,496;45247,496;38388,688;38772,816;42928,613;43817,63
2012-11-23;45747,047;45747,047;59680,406;41946,95;50253,414;46989,89
2012-11-30;40693,04;40693,04;43041,3;39481,855;41504,156;40929,35
2012-12-07;42774,375;42774,375;51945,754;42925,89;45659,953;43854,688
2012-12-14;34645,125;34645,125;48320,39;36218,023;39736,49;36691,273
2012-12-21;38370,117;38370,117;74751,06;43393,863;49710,062;42845,727
2012-11-02;76393,91;76393,91;78529,25;77083,48;76757,61;76299,555
2012-11-09;94476,14;94476,14;84563,055;83629,45;92870,62;93331,15
2012-11-16;82214,82;82214,82;69752,34;70450,31;79895,94;80784,95
2012-11-23;91692,59;91692,59;119619,766;84075,91;96198,96;92935,44
2012-11-30;90725,75;90725,75;95961,234;88025,4;91536,87;90962,06
2012-12-07;82198,48;82198,48;99822,9;82489,63;85084,055;83278,79
2012-12-14;84877,02;84877,02;118380,016;88730,46;89968,38;86923,17
2012-12-21;70713,1;70713,1;137760,31;79971,46;82053,05;75188,71
2012-11-02;19956,979;19956,979;20514,81;20137,123;20320,678;19862,627
2012-11-09;21314,596;21314,596;19078,123;18867,494;19709,072;20169,604
2012-11-16;24935,31;24935,31;21155,51;21367,2;22616,43;23505,443
2012-11-23;28754,34;28754,34;37512,164;26365,787;33260,707;29997,182
2012-11-30;17720,47;17720,47;18743,06;17193,041;18531,588;17956,785
2012-12-07;16568,504;16568,504;20121,006;16627,191;19454,08;17648,816
2012-12-14;14654,541;14654,541;20439,04;15319,86;19745,904;16700,69
2012-12-21;15665,896;15665,896;30519,646;17717,01;27005,844;20141,506
2012-11-02;13965,411;13965,411;14355,769;14091,471;14329,111;13871,06
2012-11-09;13083,122;13083,122;11710,352;11581,065;11477,6;11938,13
2012-11-16;15014,994;15014,994;12738,957;12866,428;12696,112;13585,127
2012-11-23;14732,719;14732,719;19219,92;13508,907;19239,084;15975,561
2012-11-30;14701,738;14701,738;15550,127;14264,158;15512,855;14938,053
2012-12-07;12553,938;12553,938;15245,665;12598,406;15439,515;13634,251
2012-12-14;13281,076;13281,076;18523,436;13884,04;18372,44;15327,225
2012-12-21;14051,608;14051,608;27374,758;15891,366;25391,555;18527,217
2012-11-02;9928,267;9928,267;10205,778;10017,885;10291,967;9833,915
2012-11-09;9848,068;9848,068;8814,742;8717,424;8242,546;8703,076
2012-11-16;10357,657;10357,657;8787,599;8875,531;8038,776;8927,79
2012-11-23;8588,548;8588,548;11204,3955;7875,118;13094,914;9831,39
2012-11-30;6629,708;6629,708;7012,2866;6432,382;7440,825;6866,0225
2012-12-07;7376,8237;7376,8237;8958,511;7402,954;10262,4;8457,136
2012-12-14;6687,359;6687,359;9327,0205;6990,967;11778,722;8733,507
2012-12-21;6268,9795;6268,9795;12212,964;7089,768;17608,926;10744,588
2012-11-02;4,6163683;4,6163683;4,745404;4,658038;368,3163;-89,73477
2012-11-09;10,558741;10,558741;9,450846;9,346505;-1594,9639;-1134,4336
2012-11-16;5,385077;5,385077;4,568784;4,6145005;-2313,4963;-1424,4825
2012-11-23;8,585494;8,585494;11,200412;7,8723173;4514,951;1251,4277
2012-11-30;9,766823;9,766823;10,330434;9,476125;820,8842;246,08116
2012-12-07;14,533972;14,533972;17,650244;14,585453;2900,1104;1094,8463
2012-12-14;15,796823;15,796823;22,032207;16,514002;5107,1597;2061,945
2012-12-21;16,23299;16,23299;31,624434;18,358353;11356,18;4491,842
2012-11-02;51698,023;51698,023;47769,63;46890,168;49705,625;50413,477
2012-11-09;42185,625;42185,625;37684,586;37268,527;39443,477;40466,96
2012-11-16;43070,824;43070,824;37637,76;38014,38;40025,105;41271,254
2012-11-23;36352,004;36352,004;47539,76;33413,78;40010,156;37238,71
2012-11-30;33769,41;33769,41;34635,53;31771,232;33641,484;33545,793
2012-12-07;27332,875;27332,875;31797,977;26276,57;29263,373;27965,92
2012-12-14;17971,123;17971,123;24909,857;18670,912;23174,734;20132,01
2012-12-21;18073,707;18073,707;36684,242;21295,629;30996,611;23476,65
2012-11-02;34811,78;34811,78;32166,53;31574,326;32819,383;33527,234
2012-11-09;37360,55;37360,55;33374,324;33005,86;34618,402;35641,887
2012-11-16;37523,32;37523,32;32790,03;33118,14;34477,6;35723,75
2012-11-23;32944,848;32944,848;43084,01;30282,016;36603,0;33831,555
2012-11-30;26647,73;26647,73;27331,193;25070,951;26519,805;26424,113
2012-12-07;26675,582;26675,582;31033,307;25644,682;28606,08;27308,627
2012-12-14;25717,14;25717,14;35646,65;26718,557;30920,752;27878,027
2012-12-21;27598,426;27598,426;56016,582;32518,277;40521,332;33001,37
2012-11-02;17863,6;17863,6;16506,193;16202,306;15871,201;16579,053
2012-11-09;17961,686;17961,686;16045,244;15868,098;15219,537;16243,02
2012-11-16;18185,162;18185,162;15891,239;16050,253;15139,444;16385,594
2012-11-23;16309,755;16309,755;21329,273;14991,486;19967,908;17196,46
2012-11-30;22757,947;22757,947;23341,645;21411,332;22630,021;22534,33
2012-12-07;14273,909;14273,909;16605,695;13722,281;16204,407;14906,955
2012-12-14;12481,845;12481,845;17301,143;12967,883;17685,455;14642,731
2012-12-21;13166,612;13166,612;26724,3;15513,767;26089,518;18569,557
2012-11-02;3973,6982;3973,6982;3671,7478;3604,149;1981,2997;2689,1519
2012-11-09;4053,6804;4053,6804;3621,1685;3581,1895;1311,5323;2335,0146
2012-11-16;3599,739;3599,739;3145,6587;3177,1355;554,0216;1800,1702
2012-11-23;3595,1182;3595,1182;4701,5576;3304,5354;7253,2705;4481,8237
2012-11-30;2927,9204;2927,9204;3003,0159;2754,6716;2799,9949;2704,3035
2012-12-07;2596,9841;2596,9841;3021,2278;2496,6213;4527,4824;3230,0295
2012-12-14;2666,3572;2666,3572;3695,85;2770,184;7869,968;4827,244
2012-12-21;2904,5884;2904,5884;5895,449;3422,377;15827,493;8307,532
2012-11-02;59246,203;59246,203;54744,246;53736,375;57253,805;57961,656
2012-11-09;56753,434;56753,434;50698,062;50138,336;54011,285;55034,77
2012-11-16;51799,234;51799,234;45265,15;45718,086;48753,516;49999,664
2012-11-23;56573,79;56573,79;73985,04;52001,098;60231,94;57460,496
2012-11-30;53845,63;53845,63;55226,668;50659,516;53717,703;53622,01
2012-12-07;55358,035;55358,035;64401,33;53218,676;57288,535;55991,082
2012-12-14;49706,137;49706,137;68897,91;51641,67;54909,746;51867,023
2012-12-21;45053,625;45053,625;91445,44;53085,137;57976,53;50456,57
2012-11-02;27103,295;27103,295;25043,79;24582,72;25110,896;25818,748
2012-11-09;31898,902;31898,902;28495,414;28180,814;29156,754;30180,236
2012-11-16;30633,947;30633,947;26769,701;27037,572;27588,23;28834,379
2012-11-23;31381,727;31381,727;41039,824;28845,236;35039,88;32268,432
2012-11-30;25057,248;25057,248;25699,916;23574,58;24929,322;24833,63
2012-12-07;23528,492;23528,492;27372,107;22619,21;25458,99;24161,537
2012-12-14;26107,963;26107,963;36188,37;27124,596;31311,574;28268,85
2012-12-21;23117,092;23117,092;46920,812;27238,074;36039,996;28520,035
2012-11-02;6114,7236;6114,7236;5650,0825;5546,0615;4122,325;4830,1772
2012-11-09;6495,5283;6495,5283;5802,481;5738,419;3753,3801;4776,863
2012-11-16;7321,846;7321,846;6398,25;6462,273;4276,129;5522,2773
2012-11-23;7413,8267;7413,8267;9695,519;6814,5894;11071,9795;8300,532
2012-11-30;6771,2876;6771,2876;6944,958;6370,622;6643,362;6547,6704
2012-12-07;7825,0913;7825,0913;9103,398;7522,6836;9755,59;8458,137
2012-12-14;7297,154;7297,154;10114,619;7581,3022;12500,765;9458,041
2012-12-21;7323,37;7323,37;14864,261;8628,875;20246,275;12726,313
2012-11-02;24870,322;24870,322;22980,494;22557,412;22877,924;23585,775
2012-11-09;23479,398;23479,398;20974,238;20742,674;20737,25;21760,732
2012-11-16;21791,426;21791,426;19042,6;19233,146;18745,709;19991,857
2012-11-23;17943,89;17943,89;23466,334;16493,54;21602,043;18830,596
2012-11-30;17789,617;17789,617;18245,887;16736,984;17661,691;17566,0
2012-12-07;17152,896;17152,896;19954,994;16490,008;19083,395;17785,941
2012-12-14;13830,472;13830,472;19170,482;14369,025;19034,082;15991,358
2012-12-21;13464,392;13464,392;27328,703;15864,631;26387,297;18867,336
2012-11-02;23771,758;23771,758;21965,406;21561,012;21779,36;22487,21
2012-11-09;19790,326;19790,326;17678,775;17483,594;17048,178;18071,66
2012-11-16;19034,084;19034,084;16633,076;16799,514;15988,366;17234,516
2012-11-23;16728,254;16728,254;21876,57;15376,158;20386,406;17614,959
2012-11-30;12748,086;12748,086;13075,05;11993,767;12620,16;12524,469
2012-12-07;6124,6533;6124,6533;7125,1772;5887,9604;8055,1514;6757,6987
2012-12-14;7141,5044;7141,5044;9898,873;7419,5923;12345,115;9302,392
2012-12-21;5756,2324;5756,2324;11683,4375;6782,371;18679,137;11159,176
2012-11-02;1879,5819;1879,5819;1736,7576;1704,783;-112,81663;595,03546
2012-11-09;1543,4059;1543,4059;1378,7305;1363,5088;-1198,7422;-175,25987
2012-11-16;1216,8313;1216,8313;1063,337;1073,9772;-1828,8861;-582,7376
2012-11-23;1506,2911;1506,2911;1969,8699;1384,5421;5164,4434;2392,9966
2012-11-30;992,04376;992,04376;1017,48773;933,34326;864,1181;768,42676
2012-12-07;942,378;942,378;1096,325;905,9589;2872,8762;1575,4235
2012-12-14;1047,5327;1047,5327;1451,9899;1088,3232;6251,143;3208,4194
2012-12-21;1010,4079;1010,4079;2050,8271;1190,5289;13933,3125;6413,3516
2012-11-02;86005,65;86005,65;79470,31;78007,22;84013,25;84721,1
2012-11-09;92215,41;92215,41;82376,38;81466,914;89473,26;90496,74
2012-11-16;98781,45;98781,45;86320,91;87184,67;95735,734;96981,88
2012-11-23;92770,31;92770,31;121321,47;85271,96;96428,47;93657,016
2012-11-30;99862,38;99862,38;102423,66;93953,41;99734,46;99638,766
2012-12-07;86766,45;86766,45;100940,63;83413,28;88696,95;87399,5
2012-12-14;102291,79;102291,79;141787,12;106274,99;107495,4;104452,68
2012-12-21;81255,26;81255,26;164923,97;95740,28;94178,164;86658,2
2012-11-02;8994,074;8994,074;8310,639;8157,6357;7001,676;7709,528
2012-11-09;11118,491;11118,491;9932,192;9822,536;8376,343;9399,825
2012-11-16;10507,693;10507,693;9182,226;9274,107;7461,976;8708,124
2012-11-23;12407,357;12407,357;16225,866;11404,508;16065,51;13294,0625
2012-11-30;7310,2314;7310,2314;7497,7246;6877,6763;7182,3057;7086,6143
2012-12-07;9448,574;9448,574;10992,094;9083,426;11379,072;10081,62
2012-12-14;8186,6113;8186,6113;11347,5;8505,3955;13390,222;10347,498
2012-12-21;7209,8765;7209,8765;14633,901;8495,149;20132,781;12612,82
2012-11-02;5081,0464;5081,0464;4694,9517;4608,5146;3088,648;3796,5
2012-11-09;6709,7676;6709,7676;5993,862;5927,687;3967,6194;4991,102
2012-11-16;5929,1113;5929,1113;5181,198;5233,043;2883,394;4129,5425
2012-11-23;5449,507;5449,507;7126,6562;5009,039;9107,659;6336,2124
2012-11-30;5099,44;5099,44;5230,2305;4797,6997;4971,514;4875,8228
2012-12-07;4538,667;4538,667;5280,104;4363,266;6469,165;5171,7124
2012-12-14;4772,78;4772,78;6615,5723;4958,63;9976,391;6933,6665
2012-12-21;4331,656;4331,656;8791,971;5103,8413;17254,56;9734,6
2012-11-02;21900,01;21900,01;20235,889;19863,334;19907,611;20615,463
2012-11-09;22073,58;22073,58;19718,414;19500,715;19331,432;20354,914
2012-11-16;22693,96;22693,96;19831,287;20029,727;19648,244;20894,393
2012-11-23;15332,176;15332,176;20050,832;14092,921;18990,328;16218,881
2012-11-30;17808,312;17808,312;18265,062;16754,572;17680,387;17584,695
2012-12-07;17392,623;17392,623;20233,885;16720,469;19323,121;18025,668
2012-12-14;15538,472;15538,472;21537,947;16143,533;20742,082;17699,36
2012-12-21;13835,06;13835,06;28081,05;16301,376;26757,965;19238,004
2012-11-02;52059,445;52059,445;48103,59;47217,977;50067,047;50774,9
2012-11-09;44869,156;44869,156;40081,793;39639,273;42127,008;43150,492
2012-11-16;43907,97;43907,97;38369,305;38753,246;40862,25;42108,4
2012-11-23;40790,56;40790,56;53344,33;37493,58;44448,71;41677,266
2012-11-30;36024,14;36024,14;36948,09;33892,547;35896,215;35800,523
2012-12-07;36262,53;36262,53;42186,38;34861,133;38193,03;36895,58
2012-12-14;38166,484;38166,484;52902,742;39652,676;43370,094;40327,37
2012-12-21;33608,28;33608,28;68214,805;39599,484;46531,188;39011,227
2012-11-02;13158,259;13158,259;12158,398;11934,557;11165,86;11873,712
2012-11-09;13997,862;13997,862;12504,346;12366,292;11255,714;12279,196
2012-11-16;11979,232;11979,232;10468,142;10572,89;8933,515;10179,663
2012-11-23;11069,765;11069,765;14476,614;10175,028;14727,917;11956,47
2012-11-30;9714,586;9714,586;9963,746;9139,762;9586,66;9490,969
2012-12-07;9566,028;9566,028;11128,735;9196,341;11496,526;10199,074
2012-12-14;9236,11;9236,11;12802,216;9595,762;14439,721;11396,997
2012-12-21;9576,392;9576,392;19437,223;11283,533;22499,297;14979,335
2012-11-02;14988,256;14988,256;13849,339;13594,365;12995,857;13703,709
2012-11-09;14849,841;14849,841;13265,421;13118,966;12107,692;13131,175
2012-11-16;15586,34;15586,34;13620,238;13756,528;12540,622;13786,7705
2012-11-23;14961,985;14961,985;19566,71;13752,653;18620,139;15848,69
2012-11-30;15140,997;15140,997;15529,334;14245,086;15013,071;14917,38
2012-12-07;17688,244;17688,244;20577,797;17004,666;19618,742;18321,29
2012-12-14;14771,202;14771,202;20474,432;15346,387;19974,812;16932,09
2012-12-21;14172,508;14172,508;28765,969;16698,979;27095,412;19575,451
2012-11-02;17228,53;17228,53;15919,381;15626,296;15236,131;15943,982
2012-11-09;15890,304;15890,304;14194,87;14038,153;13148,155;14171,638
2012-11-16;18144,797;18144,797;15855,966;16014,627;15099,079;16345,228
2012-11-23;13026,429;13026,429;17035,465;11973,541;16684,582;13913,134
2012-11-30;11876,488;11876,488;12181,098;11173,742;11748,5625;11652,871
2012-12-07;14659,911;14659,911;17054,756;14093,365;16590,41;15292,957
2012-12-14;11552,94;11552,94;16013,585;12002,809;16756,55;13713,827
2012-12-21;11831,522;11831,522;24014,467;13940,677;24754,428;17234,467
2012-11-02;2504,4397;2504,4397;2314,1343;2271,5298;512,04114;1219,8932
2012-11-09;2904,4326;2904,4326;2594,541;2565,8962;162,28455;1185,7668
2012-11-16;2223,6877;2223,6877;1943,1862;1962,6304;-822,02966;424,11887
2012-11-23;1891,6261;1891,6261;2473,7961;1738,7316;5549,7783;2778,3315
2012-11-30;1265,4098;1265,4098;1297,865;1190,5339;1137,4841;1041,7927
2012-12-07;1490,1377;1490,1377;1733,5668;1432,55;3420,6357;2123,183
2012-12-14;1314,9889;1314,9889;1822,7122;1366,194;6518,5996;3475,8757
2012-12-21;963,437;963,437;1955,4902;1135,1847;13886,342;6366,381
2012-11-02;1302,6327;1302,6327;1203,6492;1181,4894;-689,76587;18,086235
2012-11-09;1239,8074;1239,8074;1107,5248;1095,2972;-1502,3407;-478,8584
2012-11-16;949,0714;949,0714;829,35315;837,652;-2096,646;-850,4975
2012-11-23;895,10706;895,10706;1170,5868;822,7582;4553,2593;1781,8125
2012-11-30;506,198;506,198;519,18097;476,24567;378,27234;282,58096
2012-12-07;651,3117;651,3117;757,71;626,1412;2581,8098;1284,3572
2012-12-14;560,93365;560,93365;777,5128;582,7762;5764,5444;2721,8203
2012-12-21;504,70395;504,70395;1024,3987;594,67535;13427,608;5907,6475
2012-11-02;6674,74;6674,74;6167,545;6053,997;4682,342;5390,194
2012-11-09;7926,864;7926,864;7081,0986;7002,9204;5184,716;6208,198
2012-11-16;6324,3223;6324,3223;5526,556;5581,857;3278,605;4524,7534
2012-11-23;6719,4614;6719,4614;8787,454;6176,347;10377,614;7606,167
2012-11-30;4655,707;4655,707;4775,1167;4380,223;4527,7812;4432,09
2012-12-07;4793,7896;4793,7896;5576,9033;4608,5293;6724,2876;5426,835
2012-12-14;4564,5215;4564,5215;6326,905;4742,262;9768,132;6725,408
2012-12-21;4831,095;4831,095;9805,685;5692,314;17754,0;10234,039
2012-11-02;15036,121;15036,121;13893,567;13637,779;13043,723;13751,574
2012-11-09;17015,2;17015,2;15199,744;15031,933;14273,051;15296,533
2012-11-16;18919,07;18919,07;16532,57;16698,002;15873,353;17119,502
2012-11-23;19879,035;19879,035;25997,041;18272,271;23537,188;20765,74
2012-11-30;21219,29;21219,29;21763,521;19963,717;21091,363;20995,672
2012-12-07;21402,664;21402,664;24899,006;20575,54;23333,162;22035,709
2012-12-14;21686,438;21686,438;30059,672;22530,898;26890,049;23847,324
2012-12-21;21397,793;21397,793;43431,145;25212,285;34320,7;26800,736
2012-11-02;4098,8096;4098,8096;3787,352;3717,625;2106,4111;2814,2632
2012-11-09;4801,811;4801,811;4289,4766;4242,1187;2059,6628;3083,1453
2012-11-16;5033,4893;5033,4893;4398,5522;4442,5654;1987,7719;3233,9204
2012-11-23;4349,504;4349,504;5688,1147;3997,9463;8007,6562;5236,2095
2012-11-30;4142,265;4142,265;4248,5063;3897,1624;4014,3396;3918,6482
2012-12-07;3883,9;3883,9;4518,374;3733,8032;5814,398;4516,9453
2012-12-14;4892,891;4892,891;6782,059;5083,4185;10096,502;7053,778
2012-12-21;4588,6113;4588,6113;9313,515;5406,603;17511,516;9991,555
2012-11-02;3704,8206;3704,8206;3423,3013;3360,2764;1712,422;2420,2742
2012-11-09;3962,3574;3962,3574;3539,5894;3500,5107;1220,2094;2243,6917
2012-11-16;3772,1191;3772,1191;3296,2942;3329,2786;726,40173;1972,5503
2012-11-23;3672,3518;3672,3518;4802,561;3375,5266;7330,5044;4559,057
2012-11-30;3671,0315;3671,0315;3765,1863;3453,812;3543,106;3447,4146
2012-12-07;4045,8525;4045,8525;4706,783;3889,497;5976,3506;4678,898
2012-12-14;3493,5159;3493,5159;4842,379;3629,5522;8697,126;5654,403
2012-12-21;3273,4033;3273,4033;6644,0337;3856,9387;16196,309;8676,347
2012-11-02;5883,3613;5883,3613;5436,301;5336,2153;3890,963;4598,815
2012-11-09;7544,315;7544,315;6739,3657;6664,961;4802,167;5825,6494
2012-11-16;7782,9214;7782,9214;6801,1636;6869,2188;4737,204;5983,3525
2012-11-23;6213,929;6213,929;8126,3384;5711,676;9872,082;7100,635
2012-11-30;4927,4043;4927,4043;5053,7827;4635,8438;4799,4785;4703,787
2012-12-07;5160,462;5160,462;6003,475;4961,0312;7090,96;5793,5073
2012-12-14;5311,1875;5311,1875;7361,8613;5518,003;10514,798;7472,074
2012-12-21;4860,092;4860,092;9864,539;5726,4795;17782,996;10263,035
2012-11-02;9610,762;9610,762;8880,466;8716,972;7618,3633;8326,215
2012-11-09;12311,831;12311,831;10998,207;10876,781;9569,683;10593,165
2012-11-16;10405,871;10405,871;9093,248;9184,238;7360,154;8606,302
2012-11-23;9290,816;9290,816;12150,174;8539,867;12948,969;10177,521
2012-11-30;7084,506;7084,506;7266,2095;6665,307;6956,58;6860,8887
2012-12-07;7925,0254;7925,0254;9219,658;7618,756;9855,523;8558,071
2012-12-14;7245,4463;7245,4463;10042,947;7527,581;12449,057;9406,333
2012-12-21;7162,5015;7162,5015;14537,744;8439,33;20085,406;12565,445
2012-11-02;17815,338;17815,338;16461,6;16158,532;15822,939;16530,791
2012-11-09;16751,15;16751,15;14963,868;14798,66;14009,002;15032,484
2012-11-16;19004,707;19004,707;16607,404;16773,586;15958,989;17205,139
2012-11-23;15465,98;15465,98;20225,816;14215,911;19124,133;16352,686
2012-11-30;12742,015;12742,015;13068,822;11988,054;12614,089;12518,397
2012-12-07;13348,919;13348,919;15529,6;12833,037;15279,417;13981,965
2012-12-14;12884,888;12884,888;17859,803;13386,62;18088,498;15045,774
2012-12-21;13299,728;13299,728;26994,484;15670,612;26222,633;18702,672
2012-11-02;4747,0503;4747,0503;4386,3345;4305,58;2754,6519;3462,504
2012-11-09;4052,3784;4052,3784;3620,0054;3580,039;1310,2303;2333,7126
2012-11-16;4092,7693;4092,7693;3576,4968;3612,2847;1047,0519;2293,2004
2012-11-23;3193,9429;3193,9429;4176,9165;2935,786;6852,095;4080,6482
2012-11-30;2889,9287;2889,9287;2964,0496;2718,928;2762,0032;2666,3118
2012-12-07;3785,077;3785,077;4403,407;3638,7993;5715,575;4418,1226
2012-12-14;2918,1243;2918,1243;4044,8254;3031,755;8121,735;5079,011
2012-12-21;2768,604;2768,604;5619,4414;3262,1511;15691,509;8171,548
2012-11-02;2643,8525;2643,8525;2442,9531;2397,9773;651,454;1359,306
2012-11-09;2519,6758;2519,6758;2250,8362;2225,986;-222,47229;801,01
2012-11-16;1722,7021;1722,7021;1505,3961;1520,4597;-1323,0153;-76,86674
2012-11-23;1229,0074;1229,0074;1607,2489;1129,6704;4887,1597;2115,713
2012-11-30;863,4175;863,4175;885,5625;812,32806;735,4918;639,8005
2012-12-07;728,5433;728,5433;847,55817;700,38806;2659,0415;1361,5887
2012-12-14;153,59799;153,59799;212,9029;159,57904;5357,2085;2314,4849
2012-12-21;381,32214;381,32214;773,9704;449,2988;13304,227;5784,266
2012-11-02;2303,9912;2303,9912;2128,9172;2089,7227;311,59268;1019,44476
2012-11-09;1721,5222;1721,5222;1537,8425;1520,8641;-1020,62585;2,8564553
