,Date,key_Store_Dept,Predictions,p_20,p_80
15357,2012-12-07,33_12,17.166876,0.0,24.43261
15358,2012-12-14,33_12,14.94195,1.8905431,26.620844
15359,2012-12-21,33_12,13.738492,0.0,27.679255
15360,2012-11-02,33_13,8823.303,4857.836,12179.799
15361,2012-11-09,33_13,8930.857,3731.9106,14830.508
15362,2012-11-16,33_13,5864.936,0.0,11171.605
15363,2012-11-23,33_13,6052.779,1059.9995,9979.583
15364,2012-11-30,33_13,6398.889,1802.9934,9832.92
15365,2012-12-07,33_13,5726.1836,2830.2903,10741.596
15366,2012-12-14,33_13,6628.902,3121.315,9810.535
15367,2012-12-21,33_13,6668.8174,2611.641,9484.42
15368,2012-11-02,33_14,663.2598,310.1596,954.63293
15369,2012-11-09,33_14,746.1742,293.89142,1138.3036
15370,2012-11-16,33_14,696.2687,235.10333,1259.3842
15371,2012-11-23,33_14,604.05444,154.99034,1091.2877
15372,2012-11-30,33_14,602.90857,28.472935,1018.2637
15373,2012-12-07,33_14,670.8466,102.57305,981.06396
15374,2012-12-14,33_14,710.1652,220.56496,947.2681
15375,2012-12-21,33_14,717.0464,200.1316,1077.4834
15376,2012-11-02,33_16,204.82458,57.24529,345.92038
15377,2012-11-09,33_16,195.62132,14.24977,372.9507
15378,2012-11-16,33_16,162.80351,10.660397,282.63458
15379,2012-11-23,33_16,175.5334,25.811417,287.35416
15380,2012-11-30,33_16,130.58766,19.757671,234.76183
15381,2012-12-07,33_16,164.08672,11.5660715,267.8207
15382,2012-12-14,33_16,156.0307,26.120594,273.73978
15383,2012-12-21,33_16,132.12172,0.0,255.75888
15384,2012-11-02,33_17,178.15442,74.94021,329.23682
15385,2012-11-09,33_17,171.79236,0.0,324.57684
15386,2012-11-16,33_17,176.33142,32.49765,326.4078
15387,2012-11-23,33_17,169.10414,39.364048,278.74976
15388,2012-11-30,33_17,124.09533,10.01713,240.24161
15389,2012-12-07,33_17,145.63068,0.034749687,249.53085
15390,2012-12-14,33_17,178.12799,32.09668,234.0474
15391,2012-12-21,33_17,140.35184,0.0,246.32396
15392,2012-11-02,33_18,492.7413,102.35868,885.99805
15393,2012-11-09,33_18,255.08438,0.0,621.4707
15394,2012-11-16,33_18,196.40802,0.0,421.78027
15395,2012-11-23,33_18,142.43518,0.0,293.997
15396,2012-11-30,33_18,123.88898,0.0,217.67061
15397,2012-12-07,33_18,65.43588,0.0,190.7982
15398,2012-12-14,33_18,62.107235,0.0,172.95076
15399,2012-12-21,33_18,0.0,0.0,191.52003
15400,2012-11-02,33_2,7993.804,4405.242,11702.358
15401,2012-11-09,33_2,11210.9375,5477.709,14909.088
15402,2012-11-16,33_2,8472.579,3965.6973,14569.52
15403,2012-11-23,33_2,12394.236,3141.969,13579.975
15404,2012-11-30,33_2,5739.8364,1801.3728,11337.753
15405,2012-12-07,33_2,8186.575,3656.6504,12152.85
15406,2012-12-14,33_2,7289.0537,2440.0696,11413.751
15407,2012-12-21,33_2,7945.8477,4005.5962,11056.141
15408,2012-11-02,33_20,17.524906,8.185259,28.296137
15409,2012-11-09,33_20,16.505503,3.201467,25.864977
15410,2012-11-16,33_20,19.301617,2.9237778,31.925718
15411,2012-11-23,33_20,21.586798,0.0,27.017181
15412,2012-11-30,33_20,16.986794,0.0,26.969866
15413,2012-12-07,33_20,14.161746,0.0,29.311634
15414,2012-12-14,33_20,19.7756,0.0,33.153767
15415,2012-12-21,33_20,12.564077,0.0,26.982082
15416,2012-11-02,33_21,190.91522,90.64561,276.38702
15417,2012-11-09,33_21,132.37852,18.822437,277.39938
15418,2012-11-16,33_21,70.93517,0.0,210.40709
15419,2012-11-23,33_21,84.283226,0.0,165.81506
15420,2012-11-30,33_21,66.90386,0.0,137.61667
15421,2012-12-07,33_21,75.85243,0.0,156.76674
15422,2012-12-14,33_21,28.129156,0.0,111.31242
15423,2012-12-21,33_21,44.237717,0.0,109.330666
15424,2012-11-02,33_22,1.95343,0.0,4.7305484
15425,2012-11-09,33_22,2.637592,0.06478932,5.1358895
15426,2012-11-16,33_22,1.0005724,0.0,6.5691333
15427,2012-11-23,33_22,3.0341825,0.0,7.534059
15428,2012-11-30,33_22,1.6400065,0.0,5.7578406
15429,2012-12-07,33_22,3.5054212,0.0,6.9049172
15430,2012-12-14,33_22,3.5360456,0.0,7.932929
15431,2012-12-21,33_22,2.5951447,0.0,6.565914
15432,2012-11-02,33_23,0.1667122,0.0,0.803423
15433,2012-11-09,33_23,0.22730167,0.0,0.8586615
15434,2012-11-16,33_23,0.36052513,0.0,1.0704354
15435,2012-11-23,33_23,0.102631815,0.0,1.0732094
15436,2012-11-30,33_23,0.09949169,0.0,0.88864625
15437,2012-12-07,33_23,0.13201466,0.0,0.83556896
15438,2012-12-14,33_23,0.0,0.0,0.7063132
15439,2012-12-21,33_23,0.0,0.0,0.5870886
15440,2012-11-02,33_24,155.39142,0.0,257.68396
15441,2012-11-09,33_24,275.09738,125.211075,425.25528
15442,2012-11-16,33_24,356.8802,126.81679,531.2253
15443,2012-11-23,33_24,462.4891,191.83672,682.5975
15444,2012-11-30,33_24,489.3538,251.17624,749.0255
15445,2012-12-07,33_24,637.9872,204.22534,943.21466
15446,2012-12-14,33_24,667.3082,237.52313,1135.4279
15447,2012-12-21,33_24,688.5595,271.20093,1191.1094
15448,2012-11-02,33_25,0.0058800643,0.0,0.42803422
15449,2012-11-09,33_25,0.12410948,0.0,0.4140649
15450,2012-11-16,33_25,0.11699922,0.0,0.38261244
15451,2012-11-23,33_25,0.053808738,0.0,0.30841425
15452,2012-11-30,33_25,0.04613679,0.0,0.2261919
15453,2012-12-07,33_25,0.02707658,0.0,0.22978856
15454,2012-12-14,33_25,0.0,0.0,0.19137716
15455,2012-12-21,33_25,0.0,0.0,0.18333901
15456,2012-11-02,33_26,107.33406,25.420855,152.4516
15457,2012-11-09,33_26,99.88654,21.024878,172.75967
15458,2012-11-16,33_26,96.61056,7.1377954,164.77011
15459,2012-11-23,33_26,86.857315,11.017645,155.55829
15460,2012-11-30,33_26,73.36501,3.5744681,133.89384
15461,2012-12-07,33_26,29.292757,0.0,137.1595
15462,2012-12-14,33_26,67.00822,0.0,134.07358
15463,2012-12-21,33_26,59.828907,0.0,106.759384
15464,2012-11-02,33_27,162.15114,42.011192,305.74243
15465,2012-11-09,33_27,222.35893,24.067217,426.8922
15466,2012-11-16,33_27,306.6908,112.1727,492.41794
15467,2012-11-23,33_27,363.1126,98.78558,679.0148
15468,2012-11-30,33_27,449.52478,155.13115,733.67816
15469,2012-12-07,33_27,517.28784,202.55855,779.2624
15470,2012-12-14,33_27,607.7516,209.64606,1018.46094
15471,2012-12-21,33_27,750.6892,204.63477,1161.2643
15472,2012-11-02,33_3,216.4605,107.58511,260.86996
15473,2012-11-09,33_3,253.88779,128.26103,404.5538
15474,2012-11-16,33_3,214.23976,80.208405,321.04343
15475,2012-11-23,33_3,182.60709,72.491646,338.4481
15476,2012-11-30,33_3,199.74492,64.72852,293.69507
15477,2012-12-07,33_3,180.98347,50.83789,307.09396
15478,2012-12-14,33_3,186.85735,61.799343,312.3042
15479,2012-12-21,33_3,148.30943,31.71322,268.75027
15480,2012-11-02,33_31,1.9517933,0.0,4.107222
15481,2012-11-09,33_31,2.4500954,0.0,4.1718807
15482,2012-11-16,33_31,1.7427171,0.0,5.0949707
15483,2012-11-23,33_31,1.0328277,0.0,3.9606242
15484,2012-11-30,33_31,0.7666816,0.0,3.8115878
15485,2012-12-07,33_31,1.658633,0.0,4.2053323
15486,2012-12-14,33_31,1.4527053,0.0,4.245784
15487,2012-12-21,33_31,1.3454834,0.0,3.6226735
15488,2012-11-02,33_32,6.3140564,0.6542735,10.406417
15489,2012-11-09,33_32,4.410765,0.70437336,9.274682
15490,2012-11-16,33_32,3.994133,0.0,7.8792286
15491,2012-11-23,33_32,2.3158855,0.0,6.157839
15492,2012-11-30,33_32,3.0621655,0.0,4.5189834
15493,2012-12-07,33_32,2.8295407,0.0,5.7279963
15494,2012-12-14,33_32,0.62794375,0.0,5.1171684
15495,2012-12-21,33_32,2.0899398,0.0,5.475696
15496,2012-11-02,33_33,148.22704,0.0,297.8964
15497,2012-11-09,33_33,231.96936,35.30384,404.20532
15498,2012-11-16,33_33,319.08926,101.01389,494.40335
15499,2012-11-23,33_33,415.06677,112.72756,701.0276
15500,2012-11-30,33_33,565.77515,158.91727,908.2803
15501,2012-12-07,33_33,656.60724,209.42856,1079.8622
15502,2012-12-14,33_33,669.7726,318.0445,1133.8452
15503,2012-12-21,33_33,726.1277,244.07542,1172.5006
15504,2012-11-02,33_34,151.92412,0.0,302.86304
15505,2012-11-09,33_34,232.62,30.513393,458.18057
15506,2012-11-16,33_34,315.8955,96.10509,509.48203
15507,2012-11-23,33_34,431.6314,172.01851,684.4933
15508,2012-11-30,33_34,491.92825,231.90807,730.7338
15509,2012-12-07,33_34,561.92694,241.87881,945.164
15510,2012-12-14,33_34,642.5528,273.03278,1028.6595
15511,2012-12-21,33_34,690.1986,360.16858,1153.2229
15512,2012-11-02,33_35,140.59227,0.0,326.39722
15513,2012-11-09,33_35,207.92967,54.93839,409.59933
15514,2012-11-16,33_35,277.27563,62.577744,525.0634
15515,2012-11-23,33_35,386.46884,140.11136,633.11993
15516,2012-11-30,33_35,458.3379,201.76135,703.4065
15517,2012-12-07,33_35,549.47314,226.73262,836.82904
15518,2012-12-14,33_35,615.76605,236.7514,927.3077
15519,2012-12-21,33_35,776.1663,259.3503,1110.4127
15520,2012-11-02,33_36,115.576195,24.621489,301.325
15521,2012-11-09,33_36,207.67116,48.62789,436.0289
15522,2012-11-16,33_36,317.0677,104.95921,574.69
15523,2012-11-23,33_36,346.6692,123.37408,578.2593
15524,2012-11-30,33_36,490.14902,217.68867,740.6866
15525,2012-12-07,33_36,556.9856,234.9768,841.20605
15526,2012-12-14,33_36,604.7571,164.15036,942.1655
15527,2012-12-21,33_36,780.28937,274.47418,1129.3864
15528,2012-11-02,33_38,24587.76,15112.532,36401.43
15529,2012-11-09,33_38,25752.568,11232.277,36183.555
15530,2012-11-16,33_38,27598.244,11656.933,38909.566
15531,2012-11-23,33_38,24443.463,9848.803,39045.863
15532,2012-11-30,33_38,20293.658,9566.223,35629.824
15533,2012-12-07,33_38,24589.535,9370.008,34411.668
15534,2012-12-14,33_38,20423.771,10315.936,28419.16
15535,2012-12-21,33_38,18524.873,9218.885,26873.322
15536,2012-11-02,33_4,6433.1035,4125.0728,10646.053
15537,2012-11-09,33_4,7437.79,3029.4202,11964.78
15538,2012-11-16,33_4,8204.042,3329.4353,12510.262
15539,2012-11-23,33_4,5956.3506,1012.7762,11342.146
15540,2012-11-30,33_4,5053.239,2424.5647,9145.772
15541,2012-12-07,33_4,5522.5454,2227.1382,8589.749
15542,2012-12-14,33_4,5013.513,2271.0312,8200.419
15543,2012-12-21,33_4,4768.8477,2322.336,7867.6553
15544,2012-11-02,33_40,8640.916,4846.1523,13131.824
15545,2012-11-09,33_40,9368.458,3828.7832,15464.769
15546,2012-11-16,33_40,9123.006,1780.3235,14240.062
15547,2012-11-23,33_40,7868.495,2159.3298,12274.763
15548,2012-11-30,33_40,6289.017,2115.8286,10409.292
15549,2012-12-07,33_40,6521.504,2128.9272,9766.397
15550,2012-12-14,33_40,5305.8774,2009.9502,8946.724
15551,2012-12-21,33_40,5719.2793,2497.4792,8928.608
15552,2012-11-02,33_41,1.4034795,0.0,6.739658
15553,2012-11-09,33_41,2.6485682,0.0,8.595947
15554,2012-11-16,33_41,4.0992227,0.0,9.9544935
15555,2012-11-23,33_41,4.3385105,0.0,11.733915
15556,2012-11-30,33_41,3.3401966,0.0,11.501494
15557,2012-12-07,33_41,3.395259,0.0,12.137986
15558,2012-12-14,33_41,0.0,0.0,11.699362
15559,2012-12-21,33_41,4.5448275,0.0,12.869024
15560,2012-11-02,33_42,107.705765,52.879776,148.1325
15561,2012-11-09,33_42,113.05438,31.353973,180.28175
15562,2012-11-16,33_42,87.97239,20.861101,160.4347
15563,2012-11-23,33_42,76.47314,10.380926,131.46846
15564,2012-11-30,33_42,71.40665,5.8392663,117.42013
15565,2012-12-07,33_42,102.738846,0.45282704,124.16553
15566,2012-12-14,33_42,98.522316,17.045553,153.30328
15567,2012-12-21,33_42,86.8456,3.6990263,135.94868
15568,2012-11-02,33_44,0.0,0.0,0.7284553
15569,2012-11-09,33_44,0.0,0.0,0.44349065
15570,2012-11-16,33_44,0.021403654,0.0,0.7400762
15571,2012-11-23,33_44,0.07293087,0.0,0.62802356
15572,2012-11-30,33_44,0.11969056,0.0,0.8351304
15573,2012-12-07,33_44,0.024197593,0.0,0.862398
15574,2012-12-14,33_44,0.0,0.0,0.58834356
15575,2012-12-21,33_44,0.0,0.0,0.609243
15576,2012-11-02,33_46,1931.4146,993.80237,2596.8357
15577,2012-11-09,33_46,1437.2621,409.4848,3156.2795
15578,2012-11-16,33_46,1854.8539,692.48315,3340.001
15579,2012-11-23,33_46,2024.086,454.2546,2909.2515
15580,2012-11-30,33_46,1729.2646,570.358,2486.0186
15581,2012-12-07,33_46,1778.702,603.7456,2543.258
15582,2012-12-14,33_46,1652.8427,658.71594,2662.5137
15583,2012-12-21,33_46,1359.2664,543.52936,2414.8218
15584,2012-11-02,33_49,1.9261801,0.6578579,3.238686
15585,2012-11-09,33_49,1.1751204,0.0,2.1175995
15586,2012-11-16,33_49,1.532979,0.01764215,2.194302
15587,2012-11-23,33_49,0.4169686,0.0,1.7913395
15588,2012-11-30,33_49,1.4465278,0.0,1.6475555
15589,2012-12-07,33_49,0.7747661,0.0,1.2468524
15590,2012-12-14,33_49,0.6347555,0.0,1.3329494
15591,2012-12-21,33_49,0.20708366,0.0,0.95163965
15592,2012-11-02,33_5,67.76495,32.195805,102.24134
15593,2012-11-09,33_5,52.31257,14.56636,103.259796
15594,2012-11-16,33_5,88.41861,0.0,128.69144
15595,2012-11-23,33_5,57.238968,0.0,97.739685
15596,2012-11-30,33_5,52.30783,0.0,97.13092
15597,2012-12-07,33_5,32.844784,0.0,71.06957
15598,2012-12-14,33_5,35.70104,2.8570921,67.938416
15599,2012-12-21,33_5,45.46775,2.4543622,82.71755
15600,2012-11-02,33_52,0.090055704,0.0,0.5598699
15601,2012-11-09,33_52,0.20501436,0.0,0.92641133
15602,2012-11-16,33_52,0.0,0.0,0.6009651
15603,2012-11-23,33_52,0.10604215,0.0,0.86362875
15604,2012-11-30,33_52,0.0,0.0,0.71057117
15605,2012-12-07,33_52,0.0,0.0,0.5700057
15606,2012-12-14,33_52,0.07421387,0.0,0.57977515
15607,2012-12-21,33_52,0.011622114,0.0,0.4439394
15608,2012-11-02,33_55,26.050484,13.196167,42.374363
15609,2012-11-09,33_55,22.61123,5.2524395,41.897713
15610,2012-11-16,33_55,18.630165,0.400104,39.051285
15611,2012-11-23,33_55,24.371311,0.0,40.7592
15612,2012-11-30,33_55,16.187584,0.0,34.169193
15613,2012-12-07,33_55,14.372942,0.0,31.809326
15614,2012-12-14,33_55,14.052151,0.0,39.635597
15615,2012-12-21,33_55,15.157079,0.0,26.132687
15616,2012-11-02,33_56,705.0639,178.66507,1244.0358
15617,2012-11-09,33_56,984.1389,235.31728,1886.3845
15618,2012-11-16,33_56,1315.0757,559.7047,1984.3728
15619,2012-11-23,33_56,1757.138,769.05206,2503.3623
15620,2012-11-30,33_56,2207.858,1083.8628,3090.552
15621,2012-12-07,33_56,2798.575,1437.3171,3968.1667
15622,2012-12-14,33_56,3026.442,1556.2375,4699.8403
15623,2012-12-21,33_56,3460.5535,1996.4188,4752.37
15624,2012-11-02,33_59,712.5721,0.0,1248.3651
15625,2012-11-09,33_59,1137.3219,465.517,1836.1473
15626,2012-11-16,33_59,1564.357,652.5571,2433.375
15627,2012-11-23,33_59,1985.2657,904.67847,3002.0981
15628,2012-11-30,33_59,2579.6328,1249.0502,3388.33
15629,2012-12-07,33_59,3026.6663,1496.6241,4256.8804
15630,2012-12-14,33_59,3562.1057,1714.3234,4820.993
15631,2012-12-21,33_59,4006.4111,2094.6113,5469.147
15632,2012-11-02,33_6,605.48065,26.844725,1121.4032
15633,2012-11-09,33_6,1136.4769,508.33926,1807.2157
15634,2012-11-16,33_6,1494.2394,659.7299,2350.666
15635,2012-11-23,33_6,1987.8298,1077.9948,2877.3005
15636,2012-11-30,33_6,2473.1812,1372.8967,3502.0127
15637,2012-12-07,33_6,3022.9097,1744.4973,4019.623
15638,2012-12-14,33_6,3510.026,1872.6554,4674.195
15639,2012-12-21,33_6,3419.6372,2352.1855,5678.0405
15640,2012-11-02,33_60,64.66932,38.760384,90.00642
15641,2012-11-09,33_60,69.52258,26.395458,92.90579
15642,2012-11-16,33_60,66.815216,21.283804,101.81111
15643,2012-11-23,33_60,64.02053,16.21553,109.31103
15644,2012-11-30,33_60,56.662796,14.8349285,115.83833
15645,2012-12-07,33_60,60.76277,9.377266,101.30487
15646,2012-12-14,33_60,73.44777,13.569331,116.60856
15647,2012-12-21,33_60,61.426517,17.564089,108.264786
15648,2012-11-02,33_67,708.132,306.10602,1235.457
15649,2012-11-09,33_67,721.4204,185.9485,1227.7227
15650,2012-11-16,33_67,625.2227,99.928085,1293.473
15651,2012-11-23,33_67,609.36676,68.82533,1163.7374
15652,2012-11-30,33_67,594.92883,9.496189,986.97876
15653,2012-12-07,33_67,500.59134,89.39909,755.5848
15654,2012-12-14,33_67,585.5196,234.98553,840.5992
15655,2012-12-21,33_67,585.83954,215.01358,973.2583
15656,2012-11-02,33_7,239.29298,76.02451,398.55426
15657,2012-11-09,33_7,253.7885,50.410168,442.65765
15658,2012-11-16,33_7,263.5742,62.273296,498.68625
15659,2012-11-23,33_7,269.2383,27.965544,465.65378
15660,2012-11-30,33_7,190.36781,0.0,415.2536
15661,2012-12-07,33_7,180.19106,0.0,378.0666
15662,2012-12-14,33_7,168.486,0.0,294.04492
15663,2012-12-21,33_7,122.03846,0.0,298.07135
15664,2012-11-02,33_71,743.6655,237.00781,1319.0465
15665,2012-11-09,33_71,1247.0088,417.22263,1794.329
15666,2012-11-16,33_71,1735.3208,644.0666,2648.959
15667,2012-11-23,33_71,2180.5562,1012.8572,3217.415
15668,2012-11-30,33_71,2398.185,1236.761,3486.6948
15669,2012-12-07,33_71,2854.9585,1436.5492,4084.1572
15670,2012-12-14,33_71,3373.375,1812.8566,5095.9087
15671,2012-12-21,33_71,3727.7278,2264.2144,5249.867
15672,2012-11-02,33_72,796.64014,82.74812,1292.4265
15673,2012-11-09,33_72,1106.7305,531.3719,1740.8429
15674,2012-11-16,33_72,1625.0342,856.18823,2317.544
15675,2012-11-23,33_72,2045.5916,1194.6177,3031.105
15676,2012-11-30,33_72,2344.4517,1558.7904,3374.8643
15677,2012-12-07,33_72,2780.384,1587.4414,3993.6445
15678,2012-12-14,33_72,3286.526,2082.3462,4449.56
15679,2012-12-21,33_72,3979.748,2250.4517,5225.8765
15680,2012-11-02,33_74,317.32263,172.19666,433.9939
15681,2012-11-09,33_74,336.77985,130.46193,517.308
15682,2012-11-16,33_74,278.441,45.647106,502.2599
15683,2012-11-23,33_74,353.86832,67.39134,451.459
15684,2012-11-30,33_74,393.75778,42.75418,563.2473
15685,2012-12-07,33_74,262.02362,85.660675,395.28552
15686,2012-12-14,33_74,220.09654,41.697533,347.43942
15687,2012-12-21,33_74,199.81737,20.93881,324.93198
15688,2012-11-02,33_79,12161.063,7265.884,19383.523
15689,2012-11-09,33_79,12821.655,3485.8503,19680.45
15690,2012-11-16,33_79,10891.794,2961.2102,20074.92
15691,2012-11-23,33_79,16299.313,3752.5876,23508.762
15692,2012-11-30,33_79,12574.865,4106.786,19717.928
15693,2012-12-07,33_79,10748.224,4105.0903,16859.42
15694,2012-12-14,33_79,10886.813,5831.7666,16335.559
15695,2012-12-21,33_79,10674.254,5548.999,16238.442
15696,2012-11-02,33_8,4670.388,2470.5437,7504.2065
15697,2012-11-09,33_8,5364.0737,2384.672,7689.826
15698,2012-11-16,33_8,4190.717,1263.9381,8480.568
15699,2012-11-23,33_8,4694.657,580.69543,7526.131
15700,2012-11-30,33_8,0.0,558.59686,6153.051
15701,2012-12-07,33_8,3048.7642,647.60254,5992.909
15702,2012-12-14,33_8,2998.8896,786.50757,5391.9473
15703,2012-12-21,33_8,3339.8914,1602.2963,5504.634
15704,2012-11-02,33_80,7766.602,4938.1055,10265.729
15705,2012-11-09,33_80,6392.8643,2626.0474,11514.715
15706,2012-11-16,33_80,6911.3438,2773.0803,10199.77
15707,2012-11-23,33_80,6469.326,2045.8315,9990.435
15708,2012-11-30,33_80,5449.8633,1947.046,9182.635
15709,2012-12-07,33_80,4713.924,2216.8857,8708.085
15710,2012-12-14,33_80,5309.8257,2509.653,7830.919
15711,2012-12-21,33_80,5122.6167,2741.2932,7796.6377
15712,2012-11-02,33_81,8153.6167,4945.579,12243.792
15713,2012-11-09,33_81,7073.142,2537.5574,13189.258
15714,2012-11-16,33_81,6667.8765,1114.9072,12461.17
15715,2012-11-23,33_81,7952.5864,1695.4338,12499.8545
15716,2012-11-30,33_81,6628.904,2802.4993,12744.903
15717,2012-12-07,33_81,5806.092,1223.4312,10460.978
15718,2012-12-14,33_81,6205.4043,2100.3584,9981.33
15719,2012-12-21,33_81,6238.68,2139.0784,10542.15
15720,2012-11-02,33_82,2834.4539,1232.7999,5474.397
15721,2012-11-09,33_82,3084.6716,616.4568,5360.6665
15722,2012-11-16,33_82,3089.8076,482.223,5685.546
15723,2012-11-23,33_82,2625.3792,209.71123,5176.1265
15724,2012-11-30,33_82,2285.0103,0.0,4250.028
15725,2012-12-07,33_82,2562.4893,281.2897,4316.8477
15726,2012-12-14,33_82,2801.623,535.4889,4544.6807
15727,2012-12-21,33_82,2779.7034,725.7777,4691.722
15728,2012-11-02,33_83,1807.4786,890.82227,2802.3613
15729,2012-11-09,33_83,1594.8007,471.90936,3076.7036
15730,2012-11-16,33_83,1877.6156,518.94885,2673.6519
15731,2012-11-23,33_83,1726.6636,525.5259,2622.985
15732,2012-11-30,33_83,1618.1108,560.86847,2537.8997
15733,2012-12-07,33_83,1826.1691,739.6346,2901.8467
15734,2012-12-14,33_83,1821.2716,694.5154,2770.1494
15735,2012-12-21,33_83,1641.999,648.88477,2531.5425
15736,2012-11-02,33_87,401.2602,181.09425,631.6933
15737,2012-11-09,33_87,378.276,72.31592,642.95624
15738,2012-11-16,33_87,292.3499,47.44143,542.6637
15739,2012-11-23,33_87,309.91388,29.258766,532.75183
15740,2012-11-30,33_87,255.74294,9.441101,455.4228
15741,2012-12-07,33_87,240.87848,0.0,424.31616
15742,2012-12-14,33_87,256.7653,51.68855,454.56314
15743,2012-12-21,33_87,213.12381,17.395967,420.29462
15744,2012-11-02,33_9,24.590967,11.464646,37.44048
15745,2012-11-09,33_9,31.556074,8.886154,46.84502
15746,2012-11-16,33_9,21.716743,2.4982033,41.86171
15747,2012-11-23,33_9,14.894182,0.0,39.439934
15748,2012-11-30,33_9,19.62171,0.0,29.28068
15749,2012-12-07,33_9,27.966545,0.0,32.243237
15750,2012-12-14,33_9,11.469204,0.0,25.222233
15751,2012-12-21,33_9,18.246931,0.0,31.14151
15752,2012-11-02,33_90,33704.316,19371.943,44226.066
15753,2012-11-09,33_90,34219.68,18692.578,52807.215
15754,2012-11-16,33_90,29863.64,11989.147,46018.934
15755,2012-11-23,33_90,29533.252,14836.103,47695.312
15756,2012-11-30,33_90,20506.234,10565.976,41320.664
15757,2012-12-07,33_90,22082.086,9151.976,35495.426
15758,2012-12-14,33_90,21238.363,9601.73,32570.434
15759,2012-12-21,33_90,22516.0,13328.989,32367.783
15760,2012-11-02,33_91,11124.256,6808.8276,14677.465
15761,2012-11-09,33_91,11883.972,5757.747,17875.936
15762,2012-11-16,33_91,11151.724,4785.1895,15069.537
15763,2012-11-23,33_91,9295.012,3496.476,13766.841
15764,2012-11-30,33_91,8906.783,3537.2937,14137.348
15765,2012-12-07,33_91,9927.286,5031.3516,14322.79
15766,2012-12-14,33_91,10162.426,5085.632,14528.498
15767,2012-12-21,33_91,10343.677,6084.106,13830.658
15768,2012-11-02,33_92,37486.36,26697.889,45631.305
15769,2012-11-09,33_92,40303.094,23719.002,48413.3
15770,2012-11-16,33_92,34588.516,16682.47,53023.863
15771,2012-11-23,33_92,38764.01,14150.107,59255.652
15772,2012-11-30,33_92,31344.752,12108.16,48884.91
15773,2012-12-07,33_92,31374.84,19210.697,47109.465
15774,2012-12-14,33_92,33512.63,16060.608,52451.44
